"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","max","min","sndp","NUM_CRIMES"
"869",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.1,42.9,82.9,53.1,0,769
"870",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.3,52.7,87.1,53.1,0,816
"871",0,0,0,0,0,0,1,0,0,0,0,0,2017,75.6,53.9,90,64,0,785
"872",0,0,0,0,0,0,1,0,0,0,0,0,2017,81.8,55.9,93,64,0,813
"873",0,0,0,0,0,0,1,0,0,0,0,0,2017,85,60.5,95,73,0,742
"874",0,0,0,0,0,0,1,0,0,0,0,0,2017,79.9,62.5,95,68,0,808
"875",0,0,0,0,0,0,1,0,0,0,0,0,2017,77.3,64.4,91.9,68,0,769
"876",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.2,64.4,91.9,68,0,823
"877",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.8,59.9,91,66.9,0,835
"878",0,0,0,0,0,0,1,0,0,0,0,0,2017,78,66.7,87.1,66.9,0,827
"879",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.6,87.1,69.1,0,786
"880",0,0,0,0,0,0,1,0,0,0,0,0,2017,70.2,54.4,80.1,63,0,745
"881",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.2,52.8,80.1,57.9,0,802
"882",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,53.1,80.1,55,0,786
"883",0,0,0,0,0,0,1,0,0,0,0,0,2017,78.5,63.5,88,55,0,818
"884",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.9,62.2,88,66.9,0,778
"885",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.6,51.5,82.9,61,0,819
"886",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.6,75,54,0,796
"887",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.1,75,54,0,787
"888",0,0,0,0,0,0,1,0,0,0,0,0,2017,64.6,44.4,78.1,50,0,772
"889",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.6,50.8,80.1,50,0,707
"890",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.8,81,57.9,0,776
"891",0,0,0,0,0,0,1,0,0,0,0,0,2017,73,65.3,84,64,0,778
"892",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.1,60.1,84,66,0,934
"893",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.4,56.3,89.1,62.1,0,780
"894",0,0,0,0,0,1,0,0,0,0,0,0,2017,73,62.2,89.1,62.1,0,864
"895",0,0,0,0,0,1,0,0,0,0,0,0,2017,72.3,61.2,82.9,64,0,796
"896",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.2,61.3,89.1,64,0,859
"897",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.7,64,93,64.9,0,781
"898",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.9,66,93,69.1,0,758
"899",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.5,55.3,89.1,62.1,0,759
"900",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.4,51.8,86,62.1,0,823
"901",0,0,0,0,0,1,0,0,0,0,0,0,2017,77,66.1,86,63,0,779
"902",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.4,68.3,84.9,66.9,0,769
"903",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.4,70,84.9,68,0,691
"904",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.2,69.2,82.9,72,0,820
"905",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.9,59.7,82.9,64.9,0,798
"906",0,0,0,0,0,1,0,0,0,0,0,0,2017,69.7,58.2,81,60.1,0,889
"907",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.8,61.5,81,60.1,0,812
"908",0,0,0,0,0,1,0,0,0,0,0,0,2017,67.4,56.2,79,55.9,0,847
"909",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.7,59.2,89.1,55.9,0,792
"910",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.5,68.1,89.1,60.1,0,769
"911",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.7,69,88,69.1,0,761
"912",0,0,0,0,0,1,0,0,0,0,0,0,2017,79.7,69.7,89.1,70,0,758
"913",0,0,0,0,0,1,0,0,0,0,0,0,2017,77.4,69.7,89.1,72,0,755
"914",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.8,67.5,90,70,0,842
"915",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.6,60.1,73,66,0,782
"916",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.2,57.7,82,61,0,850
"917",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.9,62.1,84.9,64.9,0,752
"918",0,0,0,0,0,1,0,0,0,0,0,0,2017,77.9,68,84.9,64.9,0,790
"919",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.6,60.1,82,69.1,0,851
"920",0,0,0,0,0,1,0,0,0,0,0,0,2017,72,53.6,79,64,0,800
"921",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.3,57.5,84,62.1,0,818
"922",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.7,57.2,86,62.1,0,794
"923",0,1,0,0,0,0,0,0,0,0,0,0,2017,76.7,63,87.1,66,0,774
"924",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.7,66.6,87.1,66,0,849
"925",0,1,0,0,0,0,0,0,0,0,0,0,2017,63.1,54,84,55.9,0,924
"926",0,1,0,0,0,0,0,0,0,0,0,0,2017,67.7,53.3,80.1,55.9,0,928
"927",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.7,56.7,80.1,60.1,0,865
"928",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.5,57,77,63,0,773
"929",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.2,50.4,84,57.9,0,768
"930",0,1,0,0,0,0,0,0,0,0,0,0,2017,72.9,55.9,84,57.9,0,769
"931",0,1,0,0,0,0,0,0,0,0,0,0,2017,73.8,57.8,84,61,0,790
"932",0,1,0,0,0,0,0,0,0,0,0,0,2017,71.3,61,84,62.1,0,765
"933",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.4,56.4,78.1,60.1,0,813
"934",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.8,53.3,80.1,57,0,730
"935",0,1,0,0,0,0,0,0,0,0,0,0,2017,72.4,56.9,82.9,57,0,815
"936",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.4,63.8,84,62.1,0,795
"937",0,1,0,0,0,0,0,0,0,0,0,0,2017,75,64.2,88,66.9,0,795
"938",0,1,0,0,0,0,0,0,0,0,0,0,2017,77.3,68.8,88,66.9,0,768
"939",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.2,61.3,82,66.9,0,859
"940",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.2,58,86,63,0,892
"941",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.1,59.5,90,63,0,776
"942",0,1,0,0,0,0,0,0,0,0,0,0,2017,78.1,68.7,90,63,0,754
"943",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.9,63.6,87.1,71.1,0,780
"944",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.6,49.6,82,60.1,0,747
"945",0,1,0,0,0,0,0,0,0,0,0,0,2017,66.7,53.2,79,60.1,0,801
"946",0,1,0,0,0,0,0,0,0,0,0,0,2017,63.6,47.9,75,52,0,772
"947",0,1,0,0,0,0,0,0,0,0,0,0,2017,66.9,50.2,78.1,52,0,779
"948",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.4,54.8,78.1,55.9,0,756
"949",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.8,60.1,80.1,62.1,0,688
"950",0,1,0,0,0,0,0,0,0,0,0,0,2017,67.7,62.2,80.1,61,0,724
"951",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.3,58.5,82,60.1,0,788
"952",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.3,56.8,82,60.1,0,736
"953",0,0,0,0,0,0,0,0,0,0,0,1,2017,64.2,49.1,73,57.9,0,920
"954",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.3,46,75,50,0,772
"955",0,0,0,0,0,0,0,0,0,0,0,1,2017,68.1,54.6,84,50,0,757
"956",0,0,0,0,0,0,0,0,0,0,0,1,2017,73.3,56.8,84,57,0,716
"957",0,0,0,0,0,0,0,0,0,0,0,1,2017,63.2,48.4,82,54,0,704
"958",0,0,0,0,0,0,0,0,0,0,0,1,2017,57.8,43.9,70,48.9,0,648
"959",0,0,0,0,0,0,0,0,0,0,0,1,2017,59.8,45.3,71.1,48.9,0,728
"960",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.4,49.1,71.1,52,0,702
"961",0,0,0,0,0,0,0,0,0,0,0,1,2017,63.5,47.7,72,55.9,0,736
"962",0,0,0,0,0,0,0,0,0,0,0,1,2017,60.8,45.7,72,50,0,739
"963",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.2,47.9,75,50,0,691
"964",0,0,0,0,0,0,0,0,0,0,0,1,2017,65,51.8,77,52,0,726
"965",0,0,0,0,0,0,0,0,0,0,0,1,2017,65.8,57.5,77,54,0,706
"966",0,0,0,0,0,0,0,0,0,0,0,1,2017,68.4,60.5,81,57.9,0,734
"967",0,0,0,0,0,0,0,0,0,0,0,1,2017,73.4,59.4,87.1,59,0,808
"968",0,0,0,0,0,0,0,0,0,0,0,1,2017,76.9,60.3,88,62.1,0,826
"969",0,0,0,0,0,0,0,0,0,0,0,1,2017,76.6,61.8,88,64.9,0,812
"970",0,0,0,0,0,0,0,0,0,0,0,1,2017,67.7,54.3,86,57.9,0,772
"971",0,0,0,0,0,0,0,0,0,0,0,1,2017,69.9,62.1,79,57.9,0,708
"972",0,0,0,0,0,0,0,0,0,0,0,1,2017,74.8,63.9,91.9,62.1,0,827
"973",0,0,0,0,0,0,0,0,0,0,0,1,2017,83.4,65.4,93.9,62.1,0,807
"974",0,0,0,0,0,0,0,0,0,0,0,1,2017,83.7,66.4,93.9,71.1,0,798
"975",0,0,0,0,0,0,0,0,0,0,0,1,2017,82.7,64.7,95,71.1,0,830
"976",0,0,0,0,0,0,0,0,0,0,0,1,2017,81.1,62.8,95,70,0,811
"977",0,0,0,0,0,0,0,0,0,0,0,1,2017,79.4,58.2,93,66.9,0,821
"978",0,0,0,0,0,0,0,0,0,0,0,1,2017,80,58.5,91.9,66.9,0,749
"979",0,0,0,0,0,0,0,0,0,0,0,1,2017,69.9,53.9,91.9,63,0,726
"980",0,0,0,0,0,0,0,0,0,0,0,1,2017,62,43.5,73.9,53.1,0,717
"981",0,0,0,0,0,0,0,0,0,0,0,1,2017,64.1,45.3,73.9,60.1,0,810
"982",0,0,0,0,0,0,0,0,0,0,0,1,2017,61.1,43.7,70,55.9,0,745
"983",0,0,0,0,0,0,0,0,0,0,1,0,2017,59.1,40.5,72,48,0,852
"984",0,0,0,0,0,0,0,0,0,0,1,0,2017,69.3,47.2,82.9,48,0,752
"985",0,0,0,0,0,0,0,0,0,0,1,0,2017,72.8,57.1,82.9,57.9,0,738
"986",0,0,0,0,0,0,0,0,0,0,1,0,2017,71.4,61,78.1,64.9,0,742
"987",0,0,0,0,0,0,0,0,0,0,1,0,2017,64.6,47.9,77,54,0,747
"988",0,0,0,0,0,0,0,0,0,0,1,0,2017,64.2,59,77,54,0,748
"989",0,0,0,0,0,0,0,0,0,0,1,0,2017,69.5,61.1,79,60.1,0,712
"990",0,0,0,0,0,0,0,0,0,0,1,0,2017,64.6,53.3,79,54,0,718
"991",0,0,0,0,0,0,0,0,0,0,1,0,2017,66.1,51.6,81,52,0,746
"992",0,0,0,0,0,0,0,0,0,0,1,0,2017,61.6,54.1,64.9,57.9,0,703
"993",0,0,0,0,0,0,0,0,0,0,1,0,2017,58.8,55.8,63,57,0,617
"994",0,0,0,0,0,0,0,0,0,0,1,0,2017,57.8,53.1,62.1,55.9,0,765
"995",0,0,0,0,0,0,0,0,0,0,1,0,2017,61.4,54.1,73,55,0,768
"996",0,0,0,0,0,0,0,0,0,0,1,0,2017,63.6,59.5,73,55,0,647
"997",0,0,0,0,0,0,0,0,0,0,1,0,2017,60.2,53.7,68,51.8,0,639
"998",0,0,0,0,0,0,0,0,0,0,1,0,2017,51.7,39,68,43,0,763
"999",0,0,0,0,0,0,0,0,0,0,1,0,2017,57,38.8,70,43,0,719
"1000",0,0,0,0,0,0,0,0,0,0,1,0,2017,59.4,41.3,71.1,46.9,0,774
"1001",0,0,0,0,0,0,0,0,0,0,1,0,2017,61.4,37,71.1,46.9,0,773
"1002",0,0,0,0,0,0,0,0,0,0,1,0,2017,61.4,44.1,78.1,51.1,0,849
"1003",0,0,0,0,0,0,0,0,0,0,1,0,2017,67.5,51,78.1,51.1,0,814
"1004",0,0,0,0,0,0,0,0,0,0,1,0,2017,65.6,56.1,72,51.8,0,739
"1005",0,0,0,0,0,0,0,0,0,0,1,0,2017,52.3,49,54,51.1,0,740
"1006",0,0,0,0,0,0,0,0,0,0,1,0,2017,48.4,43.6,54,46,0,689
"1007",0,0,0,0,0,0,0,0,0,0,1,0,2017,44.1,32.5,53.1,37.9,0,714
"1008",0,0,0,0,0,0,0,0,0,0,1,0,2017,46.5,36.4,60.1,36,0,754
"1009",0,0,0,0,0,0,0,0,0,0,1,0,2017,45,32.9,60.1,36,0,819
"1010",0,0,0,0,0,0,0,0,0,0,1,0,2017,38.5,29.9,53.1,36,0,717
"1011",0,0,0,0,0,0,0,0,0,0,1,0,2017,39.9,26.6,46,33.1,0,696
"1012",0,0,0,0,0,0,0,0,0,0,1,0,2017,44.8,29.6,50,34,0,708
"1013",0,0,0,0,0,0,0,0,0,0,1,0,2017,37.8,21.9,50,34,0,757
"1014",0,0,0,0,0,0,0,0,0,1,0,0,2017,38.7,28.6,44.1,34,0,824
"1015",0,0,0,0,0,0,0,0,0,1,0,0,2017,46.6,43.8,51.1,36,0,722
"1016",0,0,0,0,0,0,0,0,0,1,0,0,2017,44.4,37.1,51.1,37.9,0,789
"1017",0,0,0,0,0,0,0,0,0,1,0,0,2017,45.7,39.9,48.2,44.1,0,756
"1018",0,0,0,0,0,0,0,0,0,1,0,0,2017,49.5,47,52,42.1,0,773
"1019",0,0,0,0,0,0,0,0,0,1,0,0,2017,41,30.6,52,32,0,717
"1020",0,0,0,0,0,0,0,0,0,1,0,0,2017,40,29,45,33.1,0,678
"1021",0,0,0,0,0,0,0,0,0,1,0,0,2017,36.6,25.5,46,28.9,0,758
"1022",0,0,0,0,0,0,0,0,0,1,0,0,2017,38.8,25.6,46,29.1,0,656
"1023",0,0,0,0,0,0,0,0,0,1,0,0,2017,24,9.5,33.1,17.6,0,678
"1024",0,0,0,0,0,0,0,0,0,1,0,0,2017,29.5,16.7,36,18,0,688
"1025",0,0,0,0,0,0,0,0,0,1,0,0,2017,37.6,29.7,39.9,26.2,0,666
"1026",0,0,0,0,0,0,0,0,0,1,0,0,2017,36.4,32.5,39.9,30.9,0,718
"1027",0,0,0,0,0,0,0,0,0,1,0,0,2017,38.9,32.5,48.9,30,0,700
"1028",0,0,0,0,0,0,0,0,0,1,0,0,2017,47.6,39.5,52,30.2,0,709
"1029",0,0,0,0,0,0,0,0,0,1,0,0,2017,36.2,26.8,52,33.1,0,765
"1030",0,0,0,0,0,0,0,0,0,1,0,0,2017,38.4,30.4,45,33.1,0,741
"1031",0,0,0,0,0,0,0,0,0,1,0,0,2017,42.8,39.5,48.2,35.1,0,698
"1032",0,0,0,0,0,0,0,0,0,1,0,0,2017,34.6,22.3,48,30,0,690
"1033",0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,24.8,52,30,0,762
"1034",0,0,0,0,0,0,0,0,0,1,0,0,2017,42.9,27.7,52,30.2,0,673
"1035",0,0,0,0,0,0,0,0,0,1,0,0,2017,28.7,14.7,44.1,21.9,0,656
"1036",0,0,0,0,0,0,0,0,0,1,0,0,2017,36.3,20.1,46,23,0,543
"1037",0,0,0,0,0,0,0,0,0,1,0,0,2017,44,29.9,63,32,0,683
"1038",0,0,0,0,0,0,0,0,0,1,0,0,2017,48.9,35.3,63,32,0,714
"1039",0,0,0,0,0,0,0,0,0,1,0,0,2017,37.5,24.2,55,27,0,665
"1040",0,0,0,0,0,0,0,0,0,1,0,0,2017,44.2,32.6,55.9,27.1,0,774
"1041",0,0,0,0,0,0,0,0,0,1,0,0,2017,55.3,34.6,61,50,0,783
"1042",0,0,0,0,0,0,0,0,0,1,0,0,2017,43.3,25.7,61,34,0,771
"1043",0,0,0,0,0,0,0,0,0,1,0,0,2017,46.3,28.8,54,34,0,751
"1044",0,0,1,0,0,0,0,0,0,0,0,0,2017,41.2,26.3,54,28,0,918
"1045",0,0,1,0,0,0,0,0,0,0,0,0,2017,42.1,28.4,54,28.2,0,758
"1046",0,0,1,0,0,0,0,0,0,0,0,0,2017,42.8,29.7,57.9,28.9,0,676
"1047",0,0,1,0,0,0,0,0,0,0,0,0,2017,55.4,39.9,64.9,46.9,0,809
"1048",0,0,1,0,0,0,0,0,0,0,0,0,2017,41.4,27.2,64.9,30,0,710
"1049",0,0,1,0,0,0,0,0,0,0,0,0,2017,30.6,12.9,44.1,27,0,712
"1050",0,0,1,0,0,0,0,0,0,0,0,0,2017,25.1,12.7,35.1,19,0,625
"1051",0,0,1,0,0,0,0,0,0,0,0,0,2017,24.7,9,37,18,0,735
"1052",0,0,1,0,0,0,0,0,0,0,0,0,2017,29.8,19.5,37,18,1.2,659
"1053",0,0,1,0,0,0,0,0,0,0,0,0,2017,25.9,15.4,35.1,19.9,1.2,664
"1054",0,0,1,0,0,0,0,0,0,0,0,0,2017,30.6,20.8,39,19.9,1.2,740
"1055",0,0,1,0,0,0,0,0,0,0,0,0,2017,24.1,13.6,39,17.1,1.2,684
"1056",0,0,1,0,0,0,0,0,0,0,0,0,2017,26.5,14.9,37.9,18,1.2,700
"1057",0,0,1,0,0,0,0,0,0,0,0,0,2017,24.1,13,37.9,16,1.2,718
"1058",0,0,1,0,0,0,0,0,0,0,0,0,2017,25.7,15.1,34,17.1,0,768
"1059",0,0,1,0,0,0,0,0,0,0,0,0,2017,38.1,23.3,46,21,0,772
"1060",0,0,1,0,0,0,0,0,0,0,0,0,2017,35.5,30.9,46,27,0,729
"1061",0,0,1,0,0,0,0,0,0,0,0,0,2017,42.4,35.2,46,29.1,0,727
"1062",0,0,1,0,0,0,0,0,0,0,0,0,2017,43.4,32.3,50,39,0,764
"1063",0,0,1,0,0,0,0,0,0,0,0,0,2017,34,17.3,50,27,0,704
"1064",0,0,1,0,0,0,0,0,0,0,0,0,2017,34.9,24.2,39.9,27,0,747
"1065",0,0,1,0,0,0,0,0,0,0,0,0,2017,37.8,29.6,39.9,32,0,784
"1066",0,0,1,0,0,0,0,0,0,0,0,0,2017,30.6,21,39,24.1,0,714
"1067",0,0,1,0,0,0,0,0,0,0,0,0,2017,2.5,-8.6,21,-2.9,1.2,526
"1068",0,0,1,0,0,0,0,0,0,0,0,0,2017,1.1,-9.2,7,-4,1.2,523
"1069",0,0,1,0,0,0,0,0,0,0,0,0,2017,6.2,-2.9,15.1,-4,2,601
"1070",0,0,1,0,0,0,0,0,0,0,0,0,2017,12.2,5.9,15.1,0,2,574
"1071",0,0,1,0,0,0,0,0,0,0,0,0,2017,9.7,0.8,15.8,3,2,621
"1072",0,0,1,0,0,0,0,0,0,0,0,0,2017,0.4,-10,1.9,-0.9,2,541
"1073",0,0,0,0,1,0,0,0,0,0,0,0,2018,-2.4,-12,7,-9,1.2,562
"1074",0,0,0,0,1,0,0,0,0,0,0,0,2018,11.4,1.8,17.1,-7.1,1.2,576
"1075",0,0,0,0,1,0,0,0,0,0,0,0,2018,7,-4.3,17.1,0,1.2,602
"1076",0,0,0,0,1,0,0,0,0,0,0,0,2018,4.6,-6.2,12,-0.9,1.2,664
"1077",0,0,0,0,1,0,0,0,0,0,0,0,2018,5.3,-6.9,17.1,-2,1.2,586
"1078",0,0,0,0,1,0,0,0,0,0,0,0,2018,16.9,5.6,30,-0.9,1.2,533
"1079",0,0,0,0,1,0,0,0,0,0,0,0,2018,33.6,28.3,37,30,1.2,621
"1080",0,0,0,0,1,0,0,0,0,0,0,0,2018,30.9,26.9,37,26.1,1.2,652
"1081",0,0,0,0,1,0,0,0,0,0,0,0,2018,36.9,34.6,51.8,28,0,720
"1082",0,0,0,0,1,0,0,0,0,0,0,0,2018,55.5,51.3,59,30.2,0,701
"1083",0,0,0,0,1,0,0,0,0,0,0,0,2018,23.4,15.7,39,19,0,707
"1084",0,0,0,0,1,0,0,0,0,0,0,0,2018,12.9,-1.9,23,6.1,0,617
"1085",0,0,0,0,1,0,0,0,0,0,0,0,2018,11.8,-0.8,21,5,0,564
"1086",0,0,0,0,1,0,0,0,0,0,0,0,2018,19,13.9,24.1,5,2,531
"1087",0,0,0,0,1,0,0,0,0,0,0,0,2018,15.5,8.7,25,8.6,3.1,614
"1088",0,0,0,0,1,0,0,0,0,0,0,0,2018,13.2,5.8,26.1,3.9,2,649
"1089",0,0,0,0,1,0,0,0,0,0,0,0,2018,21.2,11,32,5,2,626
"1090",0,0,0,0,1,0,0,0,0,0,0,0,2018,32.2,20.2,39.9,17.1,1.2,709
"1091",0,0,0,0,1,0,0,0,0,0,0,0,2018,39.2,28.6,45,28.2,2,731
"1092",0,0,0,0,1,0,0,0,0,0,0,0,2018,40.2,36.8,45,35.1,0,718
"1093",0,0,0,0,1,0,0,0,0,0,0,0,2018,47.2,44.6,54,36,0,724
"1094",0,0,0,0,1,0,0,0,0,0,0,0,2018,35.5,30,54,30,0,719
"1095",0,0,0,0,1,0,0,0,0,0,0,0,2018,28.6,21.3,39,27,1.2,613
"1096",0,0,0,0,1,0,0,0,0,0,0,0,2018,31.2,23.6,43,24.1,1.2,641
"1097",0,0,0,0,1,0,0,0,0,0,0,0,2018,41,31.1,51.1,24.3,1.2,763
"1098",0,0,0,0,1,0,0,0,0,0,0,0,2018,47.2,30,51.1,33.1,0,754
"1099",0,0,0,0,1,0,0,0,0,0,0,0,2018,35.3,26.9,50,28,0,671
"1100",0,0,0,0,1,0,0,0,0,0,0,0,2018,27.3,18.8,33.1,21.2,0,652
"1101",0,0,0,0,1,0,0,0,0,0,0,0,2018,21,9.9,30,15.1,0,637
"1102",0,0,0,0,1,0,0,0,0,0,0,0,2018,34.6,20.4,42.1,16,0,708
"1103",0,0,0,1,0,0,0,0,0,0,0,0,2018,27.8,13.9,42.1,12.9,0,741
"1104",0,0,0,1,0,0,0,0,0,0,0,0,2018,10.7,-6,19,5,0,674
"1105",0,0,0,1,0,0,0,0,0,0,0,0,2018,26.2,8.1,41,5,0,630
"1106",0,0,0,1,0,0,0,0,0,0,0,0,2018,25.8,17.8,41,12,2,513
"1107",0,0,0,1,0,0,0,0,0,0,0,0,2018,5.9,-4.4,12,-2,2,543
"1108",0,0,0,1,0,0,0,0,0,0,0,0,2018,11.9,4.6,21,-2,3.1,588
"1109",0,0,0,1,0,0,0,0,0,0,0,0,2018,16.7,9.7,21,3,3.9,544
"1110",0,0,0,1,0,0,0,0,0,0,0,0,2018,13.2,4.4,21,7,3.1,557
"1111",0,0,0,1,0,0,0,0,0,0,0,0,2018,18.8,11.1,28,14,9.1,534
"1112",0,0,0,1,0,0,0,0,0,0,0,0,2018,19.5,13.4,21.9,15.1,11.8,537
"1113",0,0,0,1,0,0,0,0,0,0,0,0,2018,15.2,2.5,27,3.9,11,572
"1114",0,0,0,1,0,0,0,0,0,0,0,0,2018,20,8.8,35.1,3.9,9.8,645
"1115",0,0,0,1,0,0,0,0,0,0,0,0,2018,32.1,25.1,44.1,23,5.9,661
"1116",0,0,0,1,0,0,0,0,0,0,0,0,2018,40.8,39.1,48,26.2,1.2,698
"1117",0,0,0,1,0,0,0,0,0,0,0,0,2018,35.7,25,48,28.9,3.9,664
"1118",0,0,0,1,0,0,0,0,0,0,0,0,2018,24.7,14.6,39,17.1,2,605
"1119",0,0,0,1,0,0,0,0,0,0,0,0,2018,27.1,21.9,37.9,12,1.2,587
"1120",0,0,0,1,0,0,0,0,0,0,0,0,2018,42.3,37.9,57.9,36,2,624
"1121",0,0,0,1,0,0,0,0,0,0,0,0,2018,58.8,55.4,66,37.9,0,645
"1122",0,0,0,1,0,0,0,0,0,0,0,0,2018,32.1,24.4,41,27,0,639
"1123",0,0,0,1,0,0,0,0,0,0,0,0,2018,33.3,24.5,39.9,28.9,0,677
"1124",0,0,0,1,0,0,0,0,0,0,0,0,2018,39.8,35.6,44.1,29.1,0,671
"1125",0,0,0,1,0,0,0,0,0,0,0,0,2018,36.2,30.1,44.1,33.1,0,681
"1126",0,0,0,1,0,0,0,0,0,0,0,0,2018,40.5,30.4,50,33.1,0,657
"1127",0,0,0,1,0,0,0,0,0,0,0,0,2018,40.4,25.8,53.1,28,0,625
"1128",0,0,0,1,0,0,0,0,0,0,0,0,2018,48.2,31.6,62.1,28.2,0,691
"1129",0,0,0,1,0,0,0,0,0,0,0,0,2018,51.1,38.3,62.1,37,0,646
"1130",0,0,0,0,0,0,0,1,0,0,0,0,2018,39.4,33,59,37,0,830
"1131",0,0,0,0,0,0,0,1,0,0,0,0,2018,37.5,23.2,48,30,0,692
"1132",0,0,0,0,0,0,0,1,0,0,0,0,2018,37.8,20.2,48,30.2,0,664
"1133",0,0,0,0,0,0,0,1,0,0,0,0,2018,37.7,20.4,46,32,0,649
"1134",0,0,0,0,0,0,0,1,0,0,0,0,2018,36.8,19.9,46,32,0,665
"1135",0,0,0,0,0,0,0,1,0,0,0,0,2018,35.1,30.6,41,32,0,653
"1136",0,0,0,0,0,0,0,1,0,0,0,0,2018,30.9,22.2,41,26.1,0,656
"1137",0,0,0,0,0,0,0,1,0,0,0,0,2018,27.9,14.3,34,24.1,0,660
"1138",0,0,0,0,0,0,0,1,0,0,0,0,2018,29.8,15.4,41,23,0,745
"1139",0,0,0,0,0,0,0,1,0,0,0,0,2018,32.5,17.3,41,23,0,684
"1140",0,0,0,0,0,0,0,1,0,0,0,0,2018,34.3,20,41,23,0,619
"1141",0,0,0,0,0,0,0,1,0,0,0,0,2018,36.7,21.6,46,28,0,661
"1142",0,0,0,0,0,0,0,1,0,0,0,0,2018,31.9,20.1,46,27,2,638
"1143",0,0,0,0,0,0,0,1,0,0,0,0,2018,30.1,14.4,48,19,1.2,665
"1144",0,0,0,0,0,0,0,1,0,0,0,0,2018,39.6,24.6,50,22.1,1.2,691
"1145",0,0,0,0,0,0,0,1,0,0,0,0,2018,32.4,21.4,50,28,0,703
"1146",0,0,0,0,0,0,0,1,0,0,0,0,2018,37.2,21.8,46,29.1,0,777
"1147",0,0,0,0,0,0,0,1,0,0,0,0,2018,39.9,19.3,57,27,0,689
"1148",0,0,0,0,0,0,0,1,0,0,0,0,2018,40.7,24.8,57,27.1,0,660
"1149",0,0,0,0,0,0,0,1,0,0,0,0,2018,33.1,21.9,46,28.9,0,712
"1150",0,0,0,0,0,0,0,1,0,0,0,0,2018,33.3,20,39.9,28.9,0,689
"1151",0,0,0,0,0,0,0,1,0,0,0,0,2018,34.3,17.7,50,21.9,0,670
"1152",0,0,0,0,0,0,0,1,0,0,0,0,2018,35.6,21.1,50,22.1,0,752
"1153",0,0,0,0,0,0,0,1,0,0,0,0,2018,35.6,21.6,43,25.2,0,649
"1154",0,0,0,0,0,0,0,1,0,0,0,0,2018,33.8,16.3,41,27,0,677
"1155",0,0,0,0,0,0,0,1,0,0,0,0,2018,39.3,20.6,53.1,27.1,0,696
"1156",0,0,0,0,0,0,0,1,0,0,0,0,2018,48.9,44,53.1,31.1,0,674
