"","month","year","temp","dewp","max","min","NUM_CRIMES"
"1203",5,2018,62.1,54.7,82.9,45,788
"1204",5,2018,63.8,57.4,82.9,53.1,743
"1205",5,2018,61.8,43.4,79,46.9,759
"1206",5,2018,63.2,46.3,79,46.9,795
"1207",5,2018,57,44.1,69.1,52,800
"1208",5,2018,60.1,55.9,69.1,52,759
"1209",5,2018,51.2,45.6,69.1,44.1,764
"1210",5,2018,52.8,48.4,64,44.1,714
"1211",5,2018,59,54.9,66.9,48.9,797
"1212",5,2018,63.8,52,80.1,52,781
"1213",5,2018,71.3,52.5,87.1,52,820
"1214",5,2018,77.6,54.8,89.1,57.9,805
"1215",5,2018,78.9,62.1,90,66.9,854
"1216",5,2018,82.8,61.4,97,70,882
"1217",5,2018,82.7,61.3,97,70,888
"1218",5,2018,76.6,59.8,95,66,875
"1219",5,2018,75.3,63.5,87.1,66,847
"1220",5,2018,76.9,66,89.1,66.9,841
"1221",6,2018,59.5,50.8,75.9,52,820
"1222",6,2018,66.6,53.6,78.1,52,835
"1223",6,2018,66.5,47.9,80.1,55,790
"1224",6,2018,67,47.8,80.1,55,752
"1225",6,2018,60.9,46.5,79,48,815
"1226",6,2018,71.4,56.1,81,48,767
"1227",6,2018,64.2,53.3,81,60.1,774
"1228",6,2018,66.1,58.5,82,57,816
"1229",6,2018,64.5,61,82,57,731
"1230",6,2018,64,60.2,71.1,60.1,748
"1231",6,2018,69.3,63.8,80.1,62.1,794
"1232",6,2018,74.7,60.5,81,62.1,751
"1233",6,2018,73,50.3,81,64,758
"1234",6,2018,74.4,55,89.1,64,842
"1235",6,2018,80.8,67.8,91.9,64,826
"1236",6,2018,85.9,69.8,93,69.1,828
"1237",6,2018,86.5,70.3,93.9,73.4,846
"1238",6,2018,70.9,65.5,95,63,795
"1239",6,2018,69,62.2,81,63,891
"1240",6,2018,65.8,61.5,77,64,667
"1241",6,2018,62.4,58.4,66.9,59,723
"1242",6,2018,68.1,57,81,60.1,839
"1243",6,2018,72.7,59.1,81,62.1,870
"1244",6,2018,68.9,59.1,80.1,61,854
"1245",6,2018,73.3,62.4,84,61,795
"1246",6,2018,72.8,66.4,84,66.9,827
"1247",6,2018,76.2,64.6,88,68,822
"1248",6,2018,82.1,68.8,96.1,68,780
"1249",6,2018,87.1,74.7,96.1,73,867
"1250",7,2018,77,63.2,93.9,69.1,860
"1251",7,2018,77.7,61.3,89.1,63,826
"1252",7,2018,83.4,71,93,63,829
"1253",7,2018,81.4,70.9,93,75,841
"1254",7,2018,74,58.2,91.9,69.1,890
"1255",7,2018,70.6,48.1,82,59,831
"1256",7,2018,74.8,51.7,88,59,825
"1257",7,2018,79.4,58.7,91,63,802
"1258",7,2018,82.1,61.8,91,66.9,810
"1259",7,2018,77.2,54,87.1,66.9,737
"1260",7,2018,78.6,58.7,87.1,66.9,798
"1261",7,2018,81.9,61.1,95,70,819
"1262",7,2018,78.3,66.5,95,72,788
"1263",7,2018,80.2,68.6,91,72,812
"1264",7,2018,82.3,70.6,91,72,786
"1265",7,2018,76.6,57.3,93,70,745
"1266",7,2018,72.1,54,81,63,840
"1267",7,2018,75.8,55.4,87.1,63,778
"1268",7,2018,75.7,63.8,87.1,66.9,823
"1269",7,2018,71.5,65.9,79,69.1,800
"1270",7,2018,70.7,65.7,79,68,795
"1271",7,2018,72.3,62.4,82,64.9,846
"1272",7,2018,75.1,62.8,88,64.9,798
"1273",7,2018,78.8,58.3,90,66,808
"1274",7,2018,76.6,59.2,90,66.9,801
"1275",7,2018,70.2,54.4,81,62.1,800
"1276",7,2018,71.2,52.4,82,61,808
"1277",7,2018,71.9,55.2,82.9,61,776
"1278",7,2018,72.5,58.5,82.9,62.1,782
"1279",7,2018,72.9,60.8,82,62.1,830
"1280",8,2018,73.3,58.9,84.9,63,942
"1281",8,2018,76.8,61.9,84.9,63,854
"1282",8,2018,77.1,60,89.1,66.9,891
"1283",8,2018,82,63.3,97,66.9,904
"1284",8,2018,84.7,64.3,97,71.1,860
"1285",8,2018,77.6,67,93.9,69.1,803
"1286",8,2018,75.3,67.5,82.9,69.1,785
"1287",8,2018,74,65,84.9,69.1,792
"1288",8,2018,77.9,65,89.1,69.1,769
"1289",8,2018,76.1,67.1,89.1,69.1,858
"1290",8,2018,76.9,61.8,88,68,860
"1291",8,2018,78.7,60.4,88,68,843
"1292",8,2018,77.1,61.1,89.1,66,824
"1293",8,2018,79.2,61.3,89.1,66,829
"1294",8,2018,79.8,65.2,87.1,71.1,799
"1295",8,2018,77.3,68,86,72,836
"1296",8,2018,74.9,67.1,86,68,810
"1297",8,2018,75.3,67.2,84.9,68,912
"1298",8,2018,75.6,65.8,86,68,793
"1299",8,2018,75.1,66.6,86,68,748
"1300",8,2018,71.7,66,77,69.1,722
"1301",8,2018,69.4,54.1,79,57.9,850
"1302",8,2018,69.9,51.6,80.1,57.9,728
"1303",8,2018,68.4,55.6,80.1,60.1,790
"1304",8,2018,70.9,65.6,86,64,837
"1305",8,2018,80.8,72.4,93,66,792
"1306",8,2018,85.4,70.9,93,72,825
"1307",8,2018,82.2,70.6,93,71.1,802
"1308",8,2018,71.6,65.3,91,66,751
"1309",8,2018,67.7,56.6,75.9,61,821
"1310",8,2018,69.9,59,84.9,60.1,833
"1311",9,2018,79.8,69.3,91,70,832
"1312",9,2018,77.1,69.4,87.1,69.8,776
"1313",9,2018,79.3,69.5,91.9,70,820
"1314",9,2018,82.5,68.1,91.9,71.1,717
"1315",9,2018,68.5,63,75,64,741
"1316",9,2018,67.1,58.8,70,63,730
"1317",9,2018,66.7,52.3,69.1,63,790
"1318",9,2018,64.3,51.8,69.1,60.1,665
"1319",9,2018,64.9,55.2,73.9,55.9,716
"1320",9,2018,66.9,56.5,79,55.9,692
"1321",9,2018,70.8,56.9,82,57,714
"1322",9,2018,69,56.6,82,60.1,687
"1323",9,2018,73.1,60.2,87.1,60.1,869
"1324",9,2018,73.5,61.3,87.1,64,809
"1325",9,2018,76.1,65.3,89.1,64,819
"1326",9,2018,79,64.3,90,70,786
"1327",9,2018,73.3,63.9,82,66.2,737
"1328",9,2018,69.5,62.1,75.9,66,762
"1329",9,2018,75.3,67.1,93,66,829
"1330",9,2018,79,60.7,93,64,825
"1331",9,2018,58.6,42.8,64,51.1,799
"1332",9,2018,59.7,48.7,71.1,50,735
"1333",9,2018,65,57.3,73.9,57,796
"1334",9,2018,72.9,64.5,84,57,751
"1335",9,2018,60.9,49.2,66.9,50,752
"1336",9,2018,58.7,43.3,70,48,708
"1337",9,2018,58.3,44.5,70,48,793
"1338",9,2018,50.4,38.7,61,42.1,732
"1339",9,2018,56.6,49.4,62.1,42.1,741
"1340",10,2018,60.8,55.7,72,54,918
"1341",10,2018,62.1,57.8,72,57,717
"1342",10,2018,69.7,60.3,88,57.9,676
"1343",10,2018,65.9,53.6,88,52,698
"1344",10,2018,57.3,51.2,64,52,654
"1345",10,2018,63.6,61,70,54,726
"1346",10,2018,57.9,53.4,70,57,718
"1347",10,2018,69.4,63.5,84.9,57,743
"1348",10,2018,76.3,65.2,84.9,63,746
"1349",10,2018,72.8,64.7,84.9,68,724
"1350",10,2018,50.3,38.1,75.9,43,679
"1351",10,2018,40.5,30.9,51.1,36,707
"1352",10,2018,40.9,33.3,53.1,32,744
"1353",10,2018,46.4,38.4,54,32,702
"1354",10,2018,43.8,34.4,54,37,705
"1355",10,2018,43.4,29.2,59,34,667
"1356",10,2018,47.7,30.9,59,34,690
"1357",10,2018,45,26.5,57.9,34,725
"1358",10,2018,49.4,35.3,57.9,34,766
"1359",10,2018,47.6,37,54,37.9,806
"1360",10,2018,37.4,20.4,51.1,28,644
"1361",10,2018,48,29.2,64,28.2,716
"1362",10,2018,49.2,32,64,39,736
"1363",10,2018,43.7,35.3,54,37,805
"1364",10,2018,43.9,34.3,53.1,37,721
"1365",10,2018,48.4,38.1,53.1,37,830
"1366",10,2018,49.1,40.1,54,44.1,788
"1367",10,2018,47.2,42.5,54,43,717
"1368",10,2018,46.9,38.7,55.9,39.9,723
"1369",10,2018,51.5,42.9,64,39.9,766
"1370",10,2018,53.5,46,64,45,885
"1371",11,2018,50.5,37.3,61,46,939
"1372",11,2018,44.1,34.9,52,37,786
"1373",11,2018,42.2,31.8,50,34,784
"1374",11,2018,48,41.8,51.8,45,685
"1375",11,2018,48.1,42.1,52,44.1,706
"1376",11,2018,47.7,43.2,51.1,44.1,763
"1377",11,2018,38.3,27.9,44.1,35.6,685
"1378",11,2018,35.2,24.2,41,33.1,676
"1379",11,2018,34.1,27,41,28.9,718
"1380",11,2018,25,12.9,37,19.9,651
"1381",11,2018,32.5,19.8,41,19.9,648
"1382",11,2018,33,23.5,41,28,687
"1383",11,2018,24.6,11.5,34,19,609
"1384",11,2018,24.7,12.8,36,17.1,639
"1385",11,2018,31,25.9,36,17.1,692
"1386",11,2018,34.1,28.7,39.9,28.9,733
"1387",11,2018,33.8,29.8,36,32,670
"1388",11,2018,32.8,24.7,37,30,630
"1389",11,2018,27.7,22.2,34,23,639
"1390",11,2018,31.4,21.9,34,28.9,699
"1391",11,2018,32.2,23.1,36,30,741
"1392",11,2018,34.1,24.1,39.9,30.9,542
"1393",11,2018,39.7,32.5,51.1,31.1,750
"1394",11,2018,44.9,40.8,51.1,34,697
"1395",11,2018,38.4,34,46.9,33.1,574
"1396",11,2018,30.1,26.7,37,26.6,561
"1397",11,2018,23.6,16.7,33.1,21,637
"1398",11,2018,21.7,15.1,26.1,17.1,715
"1399",11,2018,29.9,23.6,37.9,17.1,675
"1400",11,2018,33.8,27.8,42.1,27,752
"1401",12,2018,37.7,34.7,42.1,28.2,818
"1402",12,2018,41.4,38.6,44.1,36,711
"1403",12,2018,34.4,29.4,44.1,30.9,771
"1404",12,2018,30.5,22.1,35.1,28.9,724
"1405",12,2018,28.3,19.5,32,25,712
"1406",12,2018,30.7,21.7,33.1,25,719
"1407",12,2018,20.7,11.2,33.1,16,747
"1408",12,2018,24.3,13.2,32,16,739
"1409",12,2018,24.3,17,35.1,17.1,691
"1410",12,2018,23.2,17.9,35.1,16,718
"1411",12,2018,29.6,23.7,37.9,16,671
"1412",12,2018,33.9,27.7,41,25,759
"1413",12,2018,32.6,26.4,46,24.1,712
"1414",12,2018,38.8,38.2,46,24.3,793
"1415",12,2018,35.2,31.4,46,26.1,744
"1416",12,2018,35.1,30.4,48,25,751
"1417",12,2018,36.6,24.7,48.9,26.2,712
"1418",12,2018,32.9,23.4,42.1,25,717
"1419",12,2018,39.1,30.3,48.9,25.2,740
"1420",12,2018,43.7,40.2,48.9,33.1,788
"1421",12,2018,34.9,31.8,46,30.9,802
"1422",12,2018,29.9,24.1,37.9,28,760
"1423",12,2018,32.8,26.1,37.9,28,637
"1424",12,2018,28.8,17.8,37.9,23,610
"1425",12,2018,34.4,28.7,46.9,26.1,630
"1426",12,2018,42,35.6,50,26.2,628
"1427",12,2018,41.9,38.2,53.1,30,725
"1428",12,2018,28.8,26.1,30.2,26.1,696
"1429",12,2018,25.5,19.1,36,19,671
"1430",12,2018,34.3,31.6,39,19.9,648
"1431",1,2019,27.6,24.5,34,26.1,655
"1432",1,2019,29.2,22.9,37.9,24.1,752
"1433",1,2019,37,28.1,48,24.3,769
"1434",1,2019,38.9,32,52,31.1,792
"1435",1,2019,37.9,31.7,52,30,664
"1436",1,2019,43.6,38.7,53.6,37,676
"1437",1,2019,41.4,35.4,53.1,36,701
"1438",1,2019,23.2,11.6,45,19,631
"1439",1,2019,17.9,8.7,25,14,686
"1440",1,2019,23.4,17.4,30,14,784
"1441",1,2019,30.2,23.8,32,17.1,673
"1442",1,2019,29.7,24,32,26.1,573
"1443",1,2019,25.4,20.4,30.9,23,635
"1444",1,2019,25.5,21.8,28,23,696
"1445",1,2019,31.2,24.9,34,24.1,700
"1446",1,2019,30.3,24,35.1,28,653
"1447",1,2019,29.7,23.5,35.1,27,668
"1448",1,2019,26.4,23.3,30.9,21,521
"1449",1,2019,9.4,0.2,17.1,3,556
"1450",1,2019,18.7,8.7,32,3,626
"1451",1,2019,29.5,27.9,34,12.9,662
"1452",1,2019,16.6,12.3,34,9,607
"1453",1,2019,1.3,-5.5,21.9,-6,586
"1454",1,2019,2.1,-4.7,12,-7.1,532
"1455",1,2019,3.8,-2.4,12,-7.1,524
"1456",1,2019,18.4,12.9,34,-2.9,521
"1457",2,2019,6.9,1.6,21,-4,774
"1458",2,2019,25.6,21,42.1,1.9,722
"1459",2,2019,42.3,40.1,46.4,37,596
"1460",2,2019,47.3,44.2,51.1,37.9,736
"1461",2,2019,29.5,24.3,51.1,24.1,653
"1462",2,2019,32.8,31.4,36,25,636
"1463",2,2019,35.6,34,44.1,28.9,670
"1464",2,2019,11.4,2.5,28.9,3.9,642
"1465",2,2019,11.8,2.2,24.1,3.9,756
"1466",2,2019,23.4,15.9,28,19.9,638
"1467",2,2019,28,25.3,30.9,21.9,626
"1468",2,2019,32,29.3,34,26.6,665
"1469",2,2019,18.5,14.6,34,10,643
"1470",2,2019,36.1,27.2,50,12,742
"1471",2,2019,22.8,15.3,50,8.1,741
"1472",2,2019,18.6,11.4,32,9,677
"1473",2,2019,25.3,20.4,28.9,12.9,618
"1474",2,2019,25.1,20.6,30.9,19.9,590
"1475",2,2019,21.8,12.9,35.1,12,612
"1476",2,2019,31.1,25.9,37.9,28,635
"1477",2,2019,30.9,21.3,37.9,25,696
"1478",2,2019,28.6,19,41,19,712
"1479",2,2019,35.6,29,41,19.2,647
"1480",2,2019,37.4,30.7,53.1,21,547
"1481",2,2019,12.3,0.5,21,6.1,597
"1482",2,2019,16.9,8,23,6.1,609
"1483",2,2019,24.6,17.4,30,12.9,649
"1484",2,2019,18,8.1,27,10.9,595
"1485",3,2019,26.7,16,34,10.9,755
"1486",3,2019,29.1,21.4,34,23,664
"1487",3,2019,22.2,10.7,33.1,16,551
"1488",3,2019,5.2,-6.4,25,-2.9,544
"1489",3,2019,11.9,0.4,21,-2.9,542
"1490",3,2019,16.3,3.7,30,8.1,629
"1491",3,2019,22.7,10.7,30,9,610
"1492",3,2019,28,20.3,39,14,718
"1493",3,2019,33.5,27.4,41,21,617
"1494",3,2019,36.6,32.2,43,26.2,612
"1495",3,2019,32,19.2,41,27,700
"1496",3,2019,35.2,23.5,48.9,24.1,627
"1497",3,2019,44.9,36.8,57.9,24.3,688
"1498",3,2019,55.3,48.4,62.1,39.9,676
"1499",3,2019,38,33,44.1,35.1,735
"1500",3,2019,34.4,21.4,41,28,766
"1501",3,2019,34.8,21.9,43,28,612
"1502",3,2019,35.4,23.7,43,27,651
"1503",3,2019,38.7,24,48.9,27.1,644
"1504",3,2019,41.7,33.2,48.9,30.2,693
"1505",3,2019,39.8,34.8,44.1,35.6,689
"1506",3,2019,40.2,29.8,46,34,709
"1507",3,2019,36.5,24.9,53.1,25,690
"1508",3,2019,45.5,31.8,53.1,25.2,648
"1509",3,2019,36,25.6,50,33.1,639
"1510",3,2019,34.9,13.9,48,23,672
"1511",3,2019,41.8,17.3,59,23,698
"1512",3,2019,53.2,38.7,64.9,46.9,683
"1513",3,2019,46.7,32,64.9,37.9,675
"1514",3,2019,39.7,32.1,57,34,663
"1515",3,2019,30.7,14.6,45,23,636
"1516",4,2019,35,20.2,48.9,23,793
"1517",4,2019,44.7,30.6,55,26.2,657
"1518",4,2019,45.5,28.4,57.9,37,680
"1519",4,2019,46,38.1,57.9,37,663
"1520",4,2019,43.5,39.2,57,39,705
"1521",4,2019,51.7,44.3,66,39,743
"1522",4,2019,56.3,49.4,66.9,39,703
"1523",4,2019,61.2,46.7,73,51.1,744
"1524",4,2019,59.8,36.2,73,48,693
"1525",4,2019,40.5,30.7,66,34,659
"1526",4,2019,42.2,34.2,55.9,34,746
"1527",4,2019,47.9,35.4,55.9,37,780
"1528",4,2019,42.4,24.9,52,35.1,754
"1529",4,2019,36.8,29.9,52,32,536
"1530",4,2019,37.8,28.5,52,30.9,724
"1531",4,2019,56,41.8,72,48,708
"1532",4,2019,55,46.1,77,44.1,692
"1533",4,2019,58.5,50.3,77,44.1,628
"1534",4,2019,44.9,34.2,64.9,41,650
"1535",4,2019,49.5,20.7,64,36,730
"1536",4,2019,58.3,25.3,77,36,645
"1537",4,2019,68.1,42,80.1,44.1,736
"1538",4,2019,59.1,48.8,80.1,48.9,743
"1539",4,2019,52.7,38.4,64.9,42.1,702
"1540",4,2019,56.7,37.4,66.9,42.1,767
"1541",4,2019,55.6,38,66.9,46,762
"1542",4,2019,42.4,29.9,63,32,629
"1543",4,2019,39.1,27.2,52,30.9,606
"1544",4,2019,45.1,38,52,31.1,717
"1545",4,2019,44.4,42.6,51.1,37.9,729
"1546",5,2019,50,47.3,57.9,39,815
"1547",5,2019,44.3,42.4,57.9,41,698
"1548",5,2019,47.5,40.2,55,39.9,791
"1549",5,2019,49.5,38.1,63,37.9,699
"1550",5,2019,58.3,40.8,73,37.9,779
"1551",5,2019,59.3,47.7,73,46,792
"1552",5,2019,46.4,40,50,44.1,700
"1553",5,2019,50.1,38.7,66,43,759
"1554",5,2019,61.3,55.5,68,46,737
"1555",5,2019,49.6,38.2,66.9,44.1,798
"1556",5,2019,47.6,36.5,57.9,44.1,696
"1557",5,2019,46.2,37.5,53.1,42.1,631
"1558",5,2019,49.7,37.7,61,42.1,790
"1559",5,2019,54.3,37.1,71.1,41,720
"1560",5,2019,62.3,42.5,75,41,764
"1561",5,2019,66.3,54.8,77,50,740
"1562",5,2019,57.9,50,77,46,775
"1563",5,2019,55.7,47.4,80.1,44.1,757
"1564",5,2019,62.7,56.2,80.1,44.1,774
"1565",5,2019,53.3,43.1,73.9,46,810
"1566",5,2019,48.5,39.3,57,45,728
"1567",5,2019,61.4,50.1,82,50,772
"1568",5,2019,70.1,55.4,82,48.9,772
"1569",5,2019,62.3,51.8,73.9,54,847
"1570",5,2019,73.6,62.7,81,54,875
"1571",5,2019,70,57.6,81,63,827
"1572",5,2019,61.2,51.4,73.9,53.1,746
"1573",5,2019,64.5,60.1,73,53.1,747
"1574",5,2019,59.5,54.6,75,52,738
"1575",5,2019,66,57,78.1,52,746
"1576",5,2019,70.5,57.9,81,60.1,831
"1577",6,2019,71,60.3,81,61,922
"1578",6,2019,60.1,46.6,80.1,52,734
"1579",6,2019,57.8,38.2,70,48.9,706
"1580",6,2019,64.2,49.1,82,48.9,772
"1581",6,2019,74.4,63.8,82.9,55.9,790
"1582",6,2019,65.5,58.6,82.9,57,741
"1583",6,2019,66.2,57,78.1,55,823
"1584",6,2019,67,52.3,78.1,55,888
"1585",6,2019,68.8,57.7,75.9,57,805
"1586",6,2019,66.7,52.8,75,60.1,798
"1587",6,2019,68.8,43.8,82,57,776
"1588",6,2019,67.4,48.1,82,57,715
"1589",6,2019,57.9,47.6,71.1,51.1,701
"1590",6,2019,64.8,43.6,80.1,51.1,806
"1591",6,2019,66.5,56.9,80.1,52,832
"1592",6,2019,57,55,70,54,721
"1593",6,2019,59,52.6,66.9,54,752
"1594",6,2019,63.9,55.9,78.1,54,716
"1595",6,2019,66.6,56.3,78.1,54,808
"1596",6,2019,60,56.4,69.1,55.4,733
"1597",6,2019,62.8,48.8,72,52,779
"1598",6,2019,66.5,52.9,79,52,825
"1599",6,2019,73.1,62.8,81,57.9,809
"1600",6,2019,71.3,67.1,81,63,810
"1601",6,2019,72,59.1,84.9,62.1,784
"1602",6,2019,78.2,60.6,89.1,62.1,798
"1603",6,2019,77.2,65.5,89.1,68,750
"1604",6,2019,75.7,66,90,68,847
"1605",6,2019,78.4,66.9,90,69.1,864
"1606",6,2019,77.7,65.1,91,69.1,804
"1607",7,2019,77.1,67.5,91,69.1,909
"1608",7,2019,83.9,70,91.9,69.1,769
"1609",7,2019,77.6,68.7,91.9,69.1,807
"1610",7,2019,78.1,67.7,91,69.1,799
"1611",7,2019,81.4,69.1,91,70,891
"1612",7,2019,77.7,68.5,91,72,816
"1613",7,2019,70.2,58.1,82.9,64.9,775
"1614",7,2019,70.8,53.2,82.9,60.1,833
"1615",7,2019,74.2,57.5,88,60.1,743
"1616",7,2019,83.4,66.1,93.9,61,837
"1617",7,2019,77.5,61.6,93.9,70,765
"1618",7,2019,71.8,55.7,87.1,59,788
"1619",7,2019,81.9,63.2,93.9,59,893
"1620",7,2019,79.4,62.5,93.9,70,790
"1621",7,2019,81,65.1,91.9,70,822
"1622",7,2019,77.2,67.3,91.9,71.1,755
"1623",7,2019,80.5,70.7,91.9,71.1,803
"1624",7,2019,77.4,71.2,91.9,71.1,760
"1625",7,2019,85.5,75.7,93,73.9,802
"1626",7,2019,85,73.7,95,73,827
"1627",7,2019,73.6,66.4,78.1,68,774
"1628",7,2019,70.3,54.2,79,64.9,790
"1629",7,2019,69.9,54.3,80.1,62.1,787
"1630",7,2019,71.2,53.3,81,62.1,745
"1631",7,2019,73.3,51.3,84.9,62.1,800
"1632",7,2019,75.6,59,84.9,63,816
"1633",7,2019,79.7,62.4,89.1,66.9,826
"1634",7,2019,81.1,64.7,89.1,71.1,832
"1635",7,2019,77.3,67.1,89.1,70,815
"1636",7,2019,73.2,61.2,82,66.9,777
"1637",7,2019,68.6,55.6,78.1,59,713
"1638",8,2019,68.5,54.9,80.1,57,918
"1639",8,2019,72,57.1,82.9,57,882
"1640",8,2019,75.4,55.9,89.1,61,869
"1641",8,2019,78.7,61.5,89.1,63,842
"1642",8,2019,78.8,63.3,90,70,809
"1643",8,2019,76.1,63.5,90,66.9,783
"1644",8,2019,76.7,61.6,88,66,779
"1645",8,2019,79.1,59.6,88,66,820
"1646",8,2019,72.7,52,87.1,62.1,796
"1647",8,2019,74.2,55.9,86,62.1,800
"1648",8,2019,74.4,59.7,86,66.9,802
"1649",8,2019,76,69,84,68,709
"1650",8,2019,75.2,68.3,86,70,762
"1651",8,2019,71.9,64.8,86,66,793
"1652",8,2019,70.1,60.4,82.9,63,813
"1653",8,2019,71.8,60.1,84,63,774
"1654",8,2019,73.3,65.8,84,64,811
"1655",8,2019,73.5,67.1,82,66.9,759
"1656",8,2019,75.6,66,84.9,68,787
"1657",8,2019,74.3,69.8,84.9,68,732
"1658",8,2019,73.1,66.9,82.9,64.9,722
"1659",8,2019,71.4,60.1,82.9,64,754
"1660",8,2019,67.6,52.8,75.9,57.9,781
"1661",8,2019,66.8,52.5,75,57.9,818
"1662",8,2019,68.6,52.9,78.1,60.1,766
"1663",8,2019,70.2,63.1,78.1,61,730
"1664",8,2019,71.6,62.9,79,64.9,732
"1665",8,2019,68.2,52.1,79,59,752
"1666",8,2019,69.8,56.3,84,57.9,773
"1667",8,2019,69.6,52.7,84,57.9,766
"1668",8,2019,66.9,51.9,75,59,775
"1669",9,2019,66.9,60.3,75,62.1,890
"1670",9,2019,70,61.5,82,61,777
"1671",9,2019,72.3,65.1,82,61,680
"1672",9,2019,67.6,57,80.1,59,683
"1673",9,2019,63.9,52.2,73.9,55.9,649
"1674",9,2019,67.3,57.7,73.9,55.9,772
"1675",9,2019,66.3,55.9,78.1,55.9,737
"1676",9,2019,65.1,55.4,78.1,55.9,720
"1677",9,2019,66.5,58.5,75.9,62.1,778
"1678",9,2019,78,66.5,90,62.1,720
"1679",9,2019,80.5,70.4,90,71.1,750
"1680",9,2019,71.9,66.8,89.1,63,784
"1681",9,2019,72.7,65.4,78.1,64.9,817
"1682",9,2019,66.7,55.1,80.1,55.9,764
"1683",9,2019,70.6,62.7,80.1,55.9,784
"1684",9,2019,71.2,66.8,78.1,63,806
"1685",9,2019,69.3,63.2,78.1,64,781
"1686",9,2019,70.9,61,82,62.1,756
"1687",9,2019,72.2,58.8,82.9,62.1,789
"1688",9,2019,74.1,64.4,84,63,816
"1689",9,2019,75.1,67,84,68,757
"1690",9,2019,72.2,67.5,78.1,69.1,656
"1691",9,2019,66.7,57.7,77,59,766
"1692",9,2019,66.9,54.5,79,57.9,757
"1693",9,2019,70.3,55.9,79,57.9,713
"1694",9,2019,65.5,45.8,79,55.9,709
"1695",9,2019,63.3,49.2,72,55.9,668
"1696",9,2019,61.3,59.1,69.1,54,700
"1697",9,2019,60.9,57.9,66,53.1,713
"1698",9,2019,71.2,65.9,84.9,60.1,753
"1699",10,2019,78.6,67.3,86,64.9,880
"1700",10,2019,65.9,61.9,82.9,57.2,730
"1701",10,2019,60.7,56.3,69.1,57,730
"1702",10,2019,51.8,45.1,57,46,715
"1703",10,2019,54.6,46.3,63,45,723
"1704",10,2019,58.6,47.2,66.9,48,670
"1705",10,2019,58.6,43,69.1,48,746
"1706",10,2019,57.1,43.2,70,46,712
"1707",10,2019,59.8,44.3,70,46,734
"1708",10,2019,61.6,52.1,70,50,647
"1709",10,2019,59.7,55.2,69.1,42.1,728
"1710",10,2019,42.7,26.6,66.9,35.1,733
"1711",10,2019,45.4,31.9,54,36,697
"1712",10,2019,44.7,31.8,54,37,686
"1713",10,2019,50,40.6,62.6,41,744
"1714",10,2019,48.8,37,62.1,41,741
"1715",10,2019,46,36.4,54,41,676
"1716",10,2019,46.8,38.5,59,37.9,704
"1717",10,2019,53.4,40.4,68,37.9,717
"1718",10,2019,56.3,47.6,68,44.1,720
"1719",10,2019,56.2,50.9,66.9,48.2,712
"1720",10,2019,50,38.8,66.9,46,660
"1721",10,2019,47.5,33.7,57.9,39,700
"1722",10,2019,47.1,39,57.9,39.9,716
"1723",10,2019,44.5,34.1,50,42.1,751
"1724",10,2019,42.1,37.6,48.2,36,559
"1725",10,2019,48.6,42,57.9,36,701
"1726",10,2019,47.1,41.2,57.9,41,659
"1727",10,2019,40.3,36.3,48.9,35.1,635
"1728",10,2019,36.5,32.4,45,32,578
"1729",10,2019,33.4,31.7,41,30,589
"1730",11,2019,30.9,23.6,44.1,23,857
"1731",11,2019,38,31.3,44.1,23.2,664
"1732",11,2019,38.8,28.3,53.1,30,721
"1733",11,2019,47.6,34.7,53.1,30.2,672
"1734",11,2019,37.7,25.3,51.1,32,636
"1735",11,2019,38.6,24.7,55,30,661
"1736",11,2019,28.3,18.7,37,21.9,663
"1737",11,2019,23,8.1,32,16,680
"1738",11,2019,33.6,16.8,46,16,710
"1739",11,2019,40.6,30.9,46,27.1,652
"1740",11,2019,13.4,1.9,33.1,7,547
"1741",11,2019,15.7,3.7,25,7,578
"1742",11,2019,27.1,19.9,30,10.9,578
"1743",11,2019,27.1,20.2,37.9,21.9,757
"1744",11,2019,32.8,26.6,42.1,21.9,664
"1745",11,2019,32.9,26.6,42.1,26.1,701
"1746",11,2019,36.7,33.5,39.9,27.1,683
"1747",11,2019,37.2,32,41,34,686
"1748",11,2019,40.8,37.3,46.9,35.1,729
"1749",11,2019,46.5,41.9,54,37.9,662
"1750",11,2019,36,26.8,54,28.9,727
"1751",11,2019,31,25,39.9,24.1,702
"1752",11,2019,38,30.2,50,24.3,698
"1753",11,2019,44.5,36.3,53.1,32,694
"1754",11,2019,41.2,34.3,53.1,32,678
"1755",11,2019,44.4,39.6,55,33.1,637
"1756",11,2019,35.7,32.8,39.9,31.1,649
"1757",11,2019,37.3,34.2,39.9,33.1,663
"1758",12,2019,39.3,37.6,41,34,723
"1759",12,2019,31.7,26.5,41,28.9,709
"1760",12,2019,32.4,26.2,39.9,28.9,690
"1761",12,2019,36.7,28.1,43,29.1,746
"1762",12,2019,35.7,27.9,45,27,700
"1763",12,2019,38.5,29.6,45,29.1,736
"1764",12,2019,30.7,23.8,42.1,25,700
"1765",12,2019,38.5,30.7,46.9,25.2,671
"1766",12,2019,45.8,43.3,46.9,34,705
"1767",12,2019,22,13.2,46.9,14,675
"1768",12,2019,17.9,7.4,24.1,12.9,606
"1769",12,2019,28,18.2,45,12.9,656
"1770",12,2019,39.7,27.5,45,36,731
"1771",12,2019,32.8,28,45,27,682
"1772",12,2019,23.5,15.2,35.1,19,655
