"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","sndp","NUM_CRIMES"
"656",0,0,0,0,0,0,0,0,0,1,0,0,2016,56,50.5,0,783
"657",0,0,0,0,0,0,0,0,0,1,0,0,2016,52.8,44.1,0,783
"658",0,0,0,0,0,0,0,0,0,1,0,0,2016,54.7,44.3,0,821
"659",0,0,0,0,0,0,0,0,0,1,0,0,2016,56.1,46.5,0,753
"660",0,0,0,0,0,0,0,0,0,1,0,0,2016,53.8,42.7,0,738
"661",0,0,0,0,0,0,0,0,0,1,0,0,2016,55.7,45.4,0,644
"662",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.5,35.4,0,680
"663",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.4,33.8,0,723
"664",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.4,36.1,0,797
"665",0,0,0,0,0,0,0,0,0,1,0,0,2016,41.8,31.4,0,780
"666",0,0,0,0,0,0,0,0,0,1,0,0,2016,44.6,30.4,0,660
"667",0,0,0,0,0,0,0,0,0,1,0,0,2016,48.4,35.5,0,670
"668",0,0,0,0,0,0,0,0,0,1,0,0,2016,46,42.3,0,712
"669",0,0,0,0,0,0,0,0,0,1,0,0,2016,48.1,41.7,0,770
"670",0,0,0,0,0,0,0,0,0,1,0,0,2016,54.6,45.8,0,811
"671",0,0,0,0,0,0,0,0,0,1,0,0,2016,62,49.2,0,794
"672",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.9,24.8,0,677
"673",0,0,0,0,0,0,0,0,0,1,0,0,2016,29.2,15.9,0,663
"674",0,0,0,0,0,0,0,0,0,1,0,0,2016,30.1,17.2,0,683
"675",0,0,0,0,0,0,0,0,0,1,0,0,2016,32.8,25.5,0,722
"676",0,0,0,0,0,0,0,0,0,1,0,0,2016,39.8,35.6,0,699
"677",0,0,0,0,0,0,0,0,0,1,0,0,2016,40.3,36.5,0,534
"678",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.3,32.6,0,689
"679",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.8,32.2,0,719
"680",0,0,0,0,0,0,0,0,0,1,0,0,2016,37.8,35,0,693
"681",0,0,0,0,0,0,0,0,0,1,0,0,2016,44.1,40.5,0,693
"682",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.7,42.7,0,698
"683",0,0,0,0,0,0,0,0,0,1,0,0,2016,40.8,34.8,0,697
"684",0,0,1,0,0,0,0,0,0,0,0,0,2016,37.5,31.8,0,822
"685",0,0,1,0,0,0,0,0,0,0,0,0,2016,37.4,30,0,835
"686",0,0,1,0,0,0,0,0,0,0,0,0,2016,33.3,23.2,0,758
"687",0,0,1,0,0,0,0,0,0,0,0,0,2016,31.5,26.8,5.9,595
"688",0,0,1,0,0,0,0,0,0,0,0,0,2016,31.9,30.2,3.1,678
"689",0,0,1,0,0,0,0,0,0,0,0,0,2016,32.9,30.3,2,688
"690",0,0,1,0,0,0,0,0,0,0,0,0,2016,26.2,18.3,2,660
"691",0,0,1,0,0,0,0,0,0,0,0,0,2016,21.3,12.7,0,606
"692",0,0,1,0,0,0,0,0,0,0,0,0,2016,22.9,15.3,0,668
"693",0,0,1,0,0,0,0,0,0,0,0,0,2016,20.1,12.5,0,612
"694",0,0,1,0,0,0,0,0,0,0,0,0,2016,25.2,21,5.1,629
"695",0,0,1,0,0,0,0,0,0,0,0,0,2016,15,7,5.1,574
"696",0,0,1,0,0,0,0,0,0,0,0,0,2016,9.6,-0.3,3.9,610
"697",0,0,1,0,0,0,0,0,0,0,0,0,2016,3.9,-6.7,3.9,580
"698",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.7,2.5,3.9,695
"699",0,0,1,0,0,0,0,0,0,0,0,0,2016,20.4,16.3,5.1,614
"700",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.3,4.4,5.9,526
"701",0,0,1,0,0,0,0,0,0,0,0,0,2016,-0.6,-10.3,5.9,660
"702",0,0,1,0,0,0,0,0,0,0,0,0,2016,19.6,7.6,5.9,693
"703",0,0,1,0,0,0,0,0,0,0,0,0,2016,26,18.7,5.1,728
"704",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.1,25.7,3.9,702
"705",0,0,1,0,0,0,0,0,0,0,0,0,2016,30.6,25.2,3.1,728
"706",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.9,31.3,2,604
"707",0,0,1,0,0,0,0,0,0,0,0,0,2016,45.1,39.2,1.2,647
"708",0,0,1,0,0,0,0,0,0,0,0,0,2016,28,18.5,0,663
"709",0,0,1,0,0,0,0,0,0,0,0,0,2016,29.6,22,0,722
"710",0,0,1,0,0,0,0,0,0,0,0,0,2016,33.6,25.3,0,647
"711",0,0,1,0,0,0,0,0,0,0,0,0,2016,29.3,17.1,0,742
"712",0,0,1,0,0,0,0,0,0,0,0,0,2016,35.5,21.4,0,704
"713",0,0,0,0,1,0,0,0,0,0,0,0,2017,34,27.9,0,613
"714",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.2,36.9,0,718
"715",0,0,0,0,1,0,0,0,0,0,0,0,2017,18.2,9,0,612
"716",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.3,-1.5,0,611
"717",0,0,0,0,1,0,0,0,0,0,0,0,2017,4.4,-6.4,0,601
"718",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.5,-4.8,0,618
"719",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.2,-4.2,0,591
"720",0,0,0,0,1,0,0,0,0,0,0,0,2017,21.5,10.5,0,713
"721",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.5,32.2,0,705
"722",0,0,0,0,1,0,0,0,0,0,0,0,2017,31.6,26.3,0,663
"723",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.1,23.2,0,644
"724",0,0,0,0,1,0,0,0,0,0,0,0,2017,19.9,9.7,0,800
"725",0,0,0,0,1,0,0,0,0,0,0,0,2017,28.9,19.3,0,685
"726",0,0,0,0,1,0,0,0,0,0,0,0,2017,26,17.5,0,656
"727",0,0,0,0,1,0,0,0,0,0,0,0,2017,32.6,28.2,0,652
"728",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.2,36.2,0,705
"729",0,0,0,0,1,0,0,0,0,0,0,0,2017,34.7,32.9,0,707
"730",0,0,0,0,1,0,0,0,0,0,0,0,2017,35.8,33.4,0,738
"731",0,0,0,0,1,0,0,0,0,0,0,0,2017,39,37.6,0,783
"732",0,0,0,0,1,0,0,0,0,0,0,0,2017,48.2,44.3,0,786
"733",0,0,0,0,1,0,0,0,0,0,0,0,2017,42.8,39.6,0,742
"734",0,0,0,0,1,0,0,0,0,0,0,0,2017,39.4,36.1,0,789
"735",0,0,0,0,1,0,0,0,0,0,0,0,2017,36.6,32.7,0,736
"736",0,0,0,0,1,0,0,0,0,0,0,0,2017,37.2,34.3,0,748
"737",0,0,0,0,1,0,0,0,0,0,0,0,2017,33.2,29.6,0,675
"738",0,0,0,0,1,0,0,0,0,0,0,0,2017,27.8,20.6,0,784
"739",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.7,20.2,0,731
"740",0,0,0,0,1,0,0,0,0,0,0,0,2017,26.8,16.5,0,634
"741",0,0,0,0,1,0,0,0,0,0,0,0,2017,22.1,9.7,0,756
"742",0,0,0,0,1,0,0,0,0,0,0,0,2017,36,29.3,0,734
"743",0,0,0,1,0,0,0,0,0,0,0,0,2017,34.6,25.7,0,847
"744",0,0,0,1,0,0,0,0,0,0,0,0,2017,20.6,6.9,0,671
"745",0,0,0,1,0,0,0,0,0,0,0,0,2017,19.1,3.5,0,670
"746",0,0,0,1,0,0,0,0,0,0,0,0,2017,21.6,5.5,0,638
"747",0,0,0,1,0,0,0,0,0,0,0,0,2017,32.7,17.2,0,695
"748",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.5,26.3,0,762
"749",0,0,0,1,0,0,0,0,0,0,0,0,2017,43.8,43.1,0,693
"750",0,0,0,1,0,0,0,0,0,0,0,0,2017,30.7,23.1,0,666
"751",0,0,0,1,0,0,0,0,0,0,0,0,2017,19,4.2,0,668
"752",0,0,0,1,0,0,0,0,0,0,0,0,2017,25.7,13.5,0,745
"753",0,0,0,1,0,0,0,0,0,0,0,0,2017,40.9,33.2,0,704
"754",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.3,28.8,0,678
"755",0,0,0,1,0,0,0,0,0,0,0,0,2017,34.6,19.9,0,718
"756",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.7,26.4,0,713
"757",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.2,17.2,0,673
"758",0,0,0,1,0,0,0,0,0,0,0,0,2017,33.4,12.8,0,671
"759",0,0,0,1,0,0,0,0,0,0,0,0,2017,43.2,28.4,0,832
"760",0,0,0,1,0,0,0,0,0,0,0,0,2017,57.5,35.4,0,748
"761",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.1,33.6,0,674
"762",0,0,0,1,0,0,0,0,0,0,0,0,2017,53,39.8,0,711
"763",0,0,0,1,0,0,0,0,0,0,0,0,2017,60.1,49.8,0,679
"764",0,0,0,1,0,0,0,0,0,0,0,0,2017,57.7,51.9,0,703
"765",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.6,44.2,0,655
"766",0,0,0,1,0,0,0,0,0,0,0,0,2017,39.4,36.7,0,660
"767",0,0,0,1,0,0,0,0,0,0,0,0,2017,29.3,21.6,0,599
"768",0,0,0,1,0,0,0,0,0,0,0,0,2017,32.3,17.2,0,576
"769",0,0,0,1,0,0,0,0,0,0,0,0,2017,41.1,27.7,0,633
"770",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.3,44.6,0,631
"771",0,0,0,0,0,0,0,1,0,0,0,0,2017,47.1,43.8,0,741
"772",0,0,0,0,0,0,0,1,0,0,0,0,2017,32,20.8,0,629
"773",0,0,0,0,0,0,0,1,0,0,0,0,2017,27.5,7.5,0,673
"774",0,0,0,0,0,0,0,1,0,0,0,0,2017,33.2,22.3,0,633
"775",0,0,0,0,0,0,0,1,0,0,0,0,2017,41.4,28.8,0,662
"776",0,0,0,0,0,0,0,1,0,0,0,0,2017,54.8,46.9,0,683
"777",0,0,0,0,0,0,0,1,0,0,0,0,2017,55.1,40.9,0,682
"778",0,0,0,0,0,0,0,1,0,0,0,0,2017,46.3,20.1,0,667
"779",0,0,0,0,0,0,0,1,0,0,0,0,2017,39,19.4,0,676
"780",0,0,0,0,0,0,0,1,0,0,0,0,2017,31.8,7.7,0,666
"781",0,0,0,0,0,0,0,1,0,0,0,0,2017,24,-5,0,659
"782",0,0,0,0,0,0,0,1,0,0,0,0,2017,26.5,3,0,553
"783",0,0,0,0,0,0,0,1,0,0,0,0,2017,29.5,22.1,2,541
"784",0,0,0,0,0,0,0,1,0,0,0,0,2017,23.5,7,2,607
"785",0,0,0,0,0,0,0,1,0,0,0,0,2017,29,10.9,1.2,668
"786",0,0,0,0,0,0,0,1,0,0,0,0,2017,38.2,30.1,1.2,709
"787",0,0,0,0,0,0,0,1,0,0,0,0,2017,42.3,32,0,674
"788",0,0,0,0,0,0,0,1,0,0,0,0,2017,40.8,29.5,0,605
"789",0,0,0,0,0,0,0,1,0,0,0,0,2017,48.6,38.3,0,696
"790",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.7,29,0,650
"791",0,0,0,0,0,0,0,1,0,0,0,0,2017,33.5,19.3,0,647
"792",0,0,0,0,0,0,0,1,0,0,0,0,2017,36.8,20.4,0,666
"793",0,0,0,0,0,0,0,1,0,0,0,0,2017,58.3,39.3,0,779
"794",0,0,0,0,0,0,0,1,0,0,0,0,2017,42.7,37.9,0,695
"795",0,0,0,0,0,0,0,1,0,0,0,0,2017,51.3,47.2,0,702
"796",0,0,0,0,0,0,0,1,0,0,0,0,2017,50.4,46.8,0,722
"797",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.8,36.6,0,673
"798",0,0,0,0,0,0,0,1,0,0,0,0,2017,40.9,34.7,0,669
"799",0,0,0,0,0,0,0,1,0,0,0,0,2017,43.3,39.1,0,691
"800",0,0,0,0,0,0,0,1,0,0,0,0,2017,39.3,35.8,0,777
"801",1,0,0,0,0,0,0,0,0,0,0,0,2017,44.6,26.3,0,831
"802",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,27.1,0,690
"803",1,0,0,0,0,0,0,0,0,0,0,0,2017,50.4,39.7,0,697
"804",1,0,0,0,0,0,0,0,0,0,0,0,2017,48.9,43.3,0,712
"805",1,0,0,0,0,0,0,0,0,0,0,0,2017,44.8,39.3,0,633
"806",1,0,0,0,0,0,0,0,0,0,0,0,2017,42.9,33.8,0,668
"807",1,0,0,0,0,0,0,0,0,0,0,0,2017,43.8,22.4,0,705
"808",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.9,27.1,0,696
"809",1,0,0,0,0,0,0,0,0,0,0,0,2017,64.1,44.1,0,761
"810",1,0,0,0,0,0,0,0,0,0,0,0,2017,68.8,53.2,0,683
"811",1,0,0,0,0,0,0,0,0,0,0,0,2017,46.8,39.6,0,703
"812",1,0,0,0,0,0,0,0,0,0,0,0,2017,47.7,35.7,0,726
"813",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,33.7,0,665
"814",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.1,41.1,0,773
"815",1,0,0,0,0,0,0,0,0,0,0,0,2017,69.7,54.7,0,817
"816",1,0,0,0,0,0,0,0,0,0,0,0,2017,68.1,52.5,0,687
"817",1,0,0,0,0,0,0,0,0,0,0,0,2017,58.8,35.5,0,752
"818",1,0,0,0,0,0,0,0,0,0,0,0,2017,55.4,39.2,0,735
"819",1,0,0,0,0,0,0,0,0,0,0,0,2017,64.7,52.7,0,758
"820",1,0,0,0,0,0,0,0,0,0,0,0,2017,56.5,46.6,0,713
"821",1,0,0,0,0,0,0,0,0,0,0,0,2017,50.4,35.4,0,815
"822",1,0,0,0,0,0,0,0,0,0,0,0,2017,49.7,29.8,0,701
"823",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.5,26.3,0,703
"824",1,0,0,0,0,0,0,0,0,0,0,0,2017,55.3,34.4,0,736
"825",1,0,0,0,0,0,0,0,0,0,0,0,2017,63.7,43.5,0,757
"826",1,0,0,0,0,0,0,0,0,0,0,0,2017,69.5,54.1,0,758
"827",1,0,0,0,0,0,0,0,0,0,0,0,2017,54.3,48.3,0,716
"828",1,0,0,0,0,0,0,0,0,0,0,0,2017,48.4,38.2,0,832
"829",1,0,0,0,0,0,0,0,0,0,0,0,2017,45.5,36.9,0,616
"830",1,0,0,0,0,0,0,0,0,0,0,0,2017,43.6,41.3,0,657
"831",0,0,0,0,0,0,0,0,1,0,0,0,2017,49.6,43.5,0,863
"832",0,0,0,0,0,0,0,0,1,0,0,0,2017,45.8,37.8,0,689
"833",0,0,0,0,0,0,0,0,1,0,0,0,2017,47.6,33.4,0,739
"834",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.7,34.5,0,741
"835",0,0,0,0,0,0,0,0,1,0,0,0,2017,49.1,37.3,0,799
"836",0,0,0,0,0,0,0,0,1,0,0,0,2017,51,36.2,0,713
"837",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.3,24.6,0,630
"838",0,0,0,0,0,0,0,0,1,0,0,0,2017,46.1,25.8,0,705
"839",0,0,0,0,0,0,0,0,1,0,0,0,2017,48.1,33.2,0,707
"840",0,0,0,0,0,0,0,0,1,0,0,0,2017,55,38.7,0,663
"841",0,0,0,0,0,0,0,0,1,0,0,0,2017,54.8,46.7,0,737
"842",0,0,0,0,0,0,0,0,1,0,0,0,2017,58.6,41.2,0,849
"843",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.1,44,0,724
"844",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.4,43.9,0,712
"845",0,0,0,0,0,0,0,0,1,0,0,0,2017,62.5,42.9,0,871
"846",0,0,0,0,0,0,0,0,1,0,0,0,2017,74.1,57.7,0,748
"847",0,0,0,0,0,0,0,0,1,0,0,0,2017,78.3,58.2,0,835
"848",0,0,0,0,0,0,0,0,1,0,0,0,2017,74,57.7,0,775
"849",0,0,0,0,0,0,0,0,1,0,0,0,2017,48,40.7,0,776
"850",0,0,0,0,0,0,0,0,1,0,0,0,2017,51.4,44.6,0,664
"851",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.8,52.9,0,791
"852",0,0,0,0,0,0,0,0,1,0,0,0,2017,57.5,42.6,0,795
"853",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.7,53.3,0,739
"854",0,0,0,0,0,0,0,0,1,0,0,0,2017,56.9,51.7,0,762
"855",0,0,0,0,0,0,0,0,1,0,0,0,2017,58.8,50.7,0,763
"856",0,0,0,0,0,0,0,0,1,0,0,0,2017,60.2,51.4,0,767
"857",0,0,0,0,0,0,0,0,1,0,0,0,2017,61.7,52.8,0,800
"858",0,0,0,0,0,0,0,0,1,0,0,0,2017,67.6,55,0,705
"859",0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,46.6,0,768
"860",0,0,0,0,0,0,0,0,1,0,0,0,2017,64.2,44.3,0,814
"861",0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,43.5,0,739
"862",0,0,0,0,0,0,1,0,0,0,0,0,2017,66.4,40.6,0,895
"863",0,0,0,0,0,0,1,0,0,0,0,0,2017,70.5,41.5,0,841
"864",0,0,0,0,0,0,1,0,0,0,0,0,2017,73.4,48.6,0,823
"865",0,0,0,0,0,0,1,0,0,0,0,0,2017,80.1,58.5,0,820
"866",0,0,0,0,0,0,1,0,0,0,0,0,2017,70,55.7,0,737
"867",0,0,0,0,0,0,1,0,0,0,0,0,2017,64.5,44.5,0,826
"868",0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,43.7,0,787
"869",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.1,42.9,0,769
"870",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.3,52.7,0,816
"871",0,0,0,0,0,0,1,0,0,0,0,0,2017,75.6,53.9,0,785
"872",0,0,0,0,0,0,1,0,0,0,0,0,2017,81.8,55.9,0,813
"873",0,0,0,0,0,0,1,0,0,0,0,0,2017,85,60.5,0,742
"874",0,0,0,0,0,0,1,0,0,0,0,0,2017,79.9,62.5,0,808
"875",0,0,0,0,0,0,1,0,0,0,0,0,2017,77.3,64.4,0,769
"876",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.2,64.4,0,823
"877",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.8,59.9,0,835
"878",0,0,0,0,0,0,1,0,0,0,0,0,2017,78,66.7,0,827
"879",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.6,0,786
"880",0,0,0,0,0,0,1,0,0,0,0,0,2017,70.2,54.4,0,745
"881",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.2,52.8,0,802
"882",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,53.1,0,786
"883",0,0,0,0,0,0,1,0,0,0,0,0,2017,78.5,63.5,0,818
"884",0,0,0,0,0,0,1,0,0,0,0,0,2017,76.9,62.2,0,778
"885",0,0,0,0,0,0,1,0,0,0,0,0,2017,69.6,51.5,0,819
"886",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.6,0,796
"887",0,0,0,0,0,0,1,0,0,0,0,0,2017,64,46.1,0,787
"888",0,0,0,0,0,0,1,0,0,0,0,0,2017,64.6,44.4,0,772
"889",0,0,0,0,0,0,1,0,0,0,0,0,2017,67.6,50.8,0,707
"890",0,0,0,0,0,0,1,0,0,0,0,0,2017,74.4,63.8,0,776
"891",0,0,0,0,0,0,1,0,0,0,0,0,2017,73,65.3,0,778
"892",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.1,60.1,0,934
"893",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.4,56.3,0,780
"894",0,0,0,0,0,1,0,0,0,0,0,0,2017,73,62.2,0,864
"895",0,0,0,0,0,1,0,0,0,0,0,0,2017,72.3,61.2,0,796
"896",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.2,61.3,0,859
"897",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.7,64,0,781
"898",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.9,66,0,758
"899",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.5,55.3,0,759
"900",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.4,51.8,0,823
"901",0,0,0,0,0,1,0,0,0,0,0,0,2017,77,66.1,0,779
"902",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.4,68.3,0,769
"903",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.4,70,0,691
"904",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.2,69.2,0,820
"905",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.9,59.7,0,798
"906",0,0,0,0,0,1,0,0,0,0,0,0,2017,69.7,58.2,0,889
"907",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.8,61.5,0,812
"908",0,0,0,0,0,1,0,0,0,0,0,0,2017,67.4,56.2,0,847
"909",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.7,59.2,0,792
"910",0,0,0,0,0,1,0,0,0,0,0,0,2017,80.5,68.1,0,769
"911",0,0,0,0,0,1,0,0,0,0,0,0,2017,76.7,69,0,761
"912",0,0,0,0,0,1,0,0,0,0,0,0,2017,79.7,69.7,0,758
"913",0,0,0,0,0,1,0,0,0,0,0,0,2017,77.4,69.7,0,755
"914",0,0,0,0,0,1,0,0,0,0,0,0,2017,78.8,67.5,0,842
"915",0,0,0,0,0,1,0,0,0,0,0,0,2017,70.6,60.1,0,782
"916",0,0,0,0,0,1,0,0,0,0,0,0,2017,71.2,57.7,0,850
"917",0,0,0,0,0,1,0,0,0,0,0,0,2017,74.9,62.1,0,752
"918",0,0,0,0,0,1,0,0,0,0,0,0,2017,77.9,68,0,790
"919",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.6,60.1,0,851
"920",0,0,0,0,0,1,0,0,0,0,0,0,2017,72,53.6,0,800
"921",0,0,0,0,0,1,0,0,0,0,0,0,2017,73.3,57.5,0,818
"922",0,0,0,0,0,1,0,0,0,0,0,0,2017,75.7,57.2,0,794
"923",0,1,0,0,0,0,0,0,0,0,0,0,2017,76.7,63,0,774
"924",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.7,66.6,0,849
"925",0,1,0,0,0,0,0,0,0,0,0,0,2017,63.1,54,0,924
"926",0,1,0,0,0,0,0,0,0,0,0,0,2017,67.7,53.3,0,928
"927",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.7,56.7,0,865
"928",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.5,57,0,773
"929",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.2,50.4,0,768
"930",0,1,0,0,0,0,0,0,0,0,0,0,2017,72.9,55.9,0,769
"931",0,1,0,0,0,0,0,0,0,0,0,0,2017,73.8,57.8,0,790
"932",0,1,0,0,0,0,0,0,0,0,0,0,2017,71.3,61,0,765
"933",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.4,56.4,0,813
"934",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.8,53.3,0,730
"935",0,1,0,0,0,0,0,0,0,0,0,0,2017,72.4,56.9,0,815
"936",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.4,63.8,0,795
"937",0,1,0,0,0,0,0,0,0,0,0,0,2017,75,64.2,0,795
"938",0,1,0,0,0,0,0,0,0,0,0,0,2017,77.3,68.8,0,768
"939",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.2,61.3,0,859
"940",0,1,0,0,0,0,0,0,0,0,0,0,2017,74.2,58,0,892
"941",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.1,59.5,0,776
"942",0,1,0,0,0,0,0,0,0,0,0,0,2017,78.1,68.7,0,754
"943",0,1,0,0,0,0,0,0,0,0,0,0,2017,75.9,63.6,0,780
"944",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.6,49.6,0,747
"945",0,1,0,0,0,0,0,0,0,0,0,0,2017,66.7,53.2,0,801
"946",0,1,0,0,0,0,0,0,0,0,0,0,2017,63.6,47.9,0,772
"947",0,1,0,0,0,0,0,0,0,0,0,0,2017,66.9,50.2,0,779
"948",0,1,0,0,0,0,0,0,0,0,0,0,2017,68.4,54.8,0,756
"949",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.8,60.1,0,688
"950",0,1,0,0,0,0,0,0,0,0,0,0,2017,67.7,62.2,0,724
"951",0,1,0,0,0,0,0,0,0,0,0,0,2017,70.3,58.5,0,788
"952",0,1,0,0,0,0,0,0,0,0,0,0,2017,69.3,56.8,0,736
"953",0,0,0,0,0,0,0,0,0,0,0,1,2017,64.2,49.1,0,920
"954",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.3,46,0,772
"955",0,0,0,0,0,0,0,0,0,0,0,1,2017,68.1,54.6,0,757
"956",0,0,0,0,0,0,0,0,0,0,0,1,2017,73.3,56.8,0,716
"957",0,0,0,0,0,0,0,0,0,0,0,1,2017,63.2,48.4,0,704
"958",0,0,0,0,0,0,0,0,0,0,0,1,2017,57.8,43.9,0,648
"959",0,0,0,0,0,0,0,0,0,0,0,1,2017,59.8,45.3,0,728
"960",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.4,49.1,0,702
"961",0,0,0,0,0,0,0,0,0,0,0,1,2017,63.5,47.7,0,736
"962",0,0,0,0,0,0,0,0,0,0,0,1,2017,60.8,45.7,0,739
"963",0,0,0,0,0,0,0,0,0,0,0,1,2017,62.2,47.9,0,691
"964",0,0,0,0,0,0,0,0,0,0,0,1,2017,65,51.8,0,726
"965",0,0,0,0,0,0,0,0,0,0,0,1,2017,65.8,57.5,0,706
"966",0,0,0,0,0,0,0,0,0,0,0,1,2017,68.4,60.5,0,734
"967",0,0,0,0,0,0,0,0,0,0,0,1,2017,73.4,59.4,0,808
"968",0,0,0,0,0,0,0,0,0,0,0,1,2017,76.9,60.3,0,826
"969",0,0,0,0,0,0,0,0,0,0,0,1,2017,76.6,61.8,0,812
"970",0,0,0,0,0,0,0,0,0,0,0,1,2017,67.7,54.3,0,772
"971",0,0,0,0,0,0,0,0,0,0,0,1,2017,69.9,62.1,0,708
"972",0,0,0,0,0,0,0,0,0,0,0,1,2017,74.8,63.9,0,827
"973",0,0,0,0,0,0,0,0,0,0,0,1,2017,83.4,65.4,0,807
"974",0,0,0,0,0,0,0,0,0,0,0,1,2017,83.7,66.4,0,798
"975",0,0,0,0,0,0,0,0,0,0,0,1,2017,82.7,64.7,0,830
"976",0,0,0,0,0,0,0,0,0,0,0,1,2017,81.1,62.8,0,811
"977",0,0,0,0,0,0,0,0,0,0,0,1,2017,79.4,58.2,0,821
"978",0,0,0,0,0,0,0,0,0,0,0,1,2017,80,58.5,0,749
"979",0,0,0,0,0,0,0,0,0,0,0,1,2017,69.9,53.9,0,726
"980",0,0,0,0,0,0,0,0,0,0,0,1,2017,62,43.5,0,717
"981",0,0,0,0,0,0,0,0,0,0,0,1,2017,64.1,45.3,0,810
"982",0,0,0,0,0,0,0,0,0,0,0,1,2017,61.1,43.7,0,745
"983",0,0,0,0,0,0,0,0,0,0,1,0,2017,59.1,40.5,0,852
"984",0,0,0,0,0,0,0,0,0,0,1,0,2017,69.3,47.2,0,752
"985",0,0,0,0,0,0,0,0,0,0,1,0,2017,72.8,57.1,0,738
"986",0,0,0,0,0,0,0,0,0,0,1,0,2017,71.4,61,0,742
"987",0,0,0,0,0,0,0,0,0,0,1,0,2017,64.6,47.9,0,747
"988",0,0,0,0,0,0,0,0,0,0,1,0,2017,64.2,59,0,748
